cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
2288,1003521,8/10/2022,100047947,47,2974,Beauty,Credit Card,completed
2289,1003522,8/11/2022,100047948,7,4949,Jewellery,Debit Card,completed
2290,1003523,8/12/2022,100047949,37,1548,Winter wear,Credit Card,completed
2291,1003524,8/13/2022,100047950,30,3447,Kid's Clothing,UPI,completed
2292,1003525,8/14/2022,100047951,14,2040,Beauty,Debit Card,completed
2293,1003526,8/15/2022,100047952,28,1826,Kid's Clothing,Debit Card,completed
2294,1003527,8/16/2022,100047953,41,877,Jewellery,UPI,completed
2295,1003528,8/17/2022,100047954,37,3328,Footwear,Debit Card,completed
2296,1003529,8/18/2022,100047955,45,3527,Winter wear,UPI,completed
2297,1003530,8/19/2022,100047956,48,1782,Accessories,Debit Card,completed
2298,1003531,8/20/2022,100047957,35,2947,Kid's Clothing,UPI,completed
2299,1003532,8/21/2022,100047958,47,3322,Winter wear,UPI,completed
2300,1003533,8/22/2022,100047959,14,3380,Winter wear,UPI,completed
2301,1003534,8/23/2022,100047960,7,2831,Women's Clothing,UPI,completed
2302,1003535,8/24/2022,100047961,49,2569,Gym wear,Debit Card,completed
2303,1003536,8/25/2022,100047962,14,1936,Gym wear,UPI,completed
2304,1003537,8/26/2022,100047963,26,1880,Men's Clothing,Debit Card,completed
2305,1003538,8/27/2022,100047964,21,2943,Kid's Clothing,UPI,completed
2306,1003539,8/28/2022,100047965,46,987,Men's Clothing,Credit Card,completed
2307,1003540,8/29/2022,100047966,46,2927,Bags,UPI,completed
2308,1003541,8/30/2022,100047967,19,2486,Footwear,Debit Card,completed
2309,1003542,8/31/2022,100047968,32,2816,Footwear,Debit Card,completed
2310,1003543,9/1/2022,100047969,48,2393,Gym wear,Debit Card,completed
2311,1003544,9/2/2022,100047970,34,4698,Beauty,Debit Card,completed
2312,1003545,9/3/2022,100047971,24,4252,Kid's Clothing,UPI,completed
2313,1003546,9/4/2022,100047972,34,3496,Gym wear,Debit Card,completed
2314,1003547,9/5/2022,100047973,10,2393,Accessories,UPI,completed
2315,1003548,9/6/2022,100047974,10,600,Bags,Debit Card,completed
2316,1003549,9/7/2022,100047975,45,1633,Accessories,Credit Card,completed
2317,1003550,9/8/2022,100047976,12,4920,Beauty,Debit Card,completed
2318,1003551,9/9/2022,100047977,17,3247,Beauty,Debit Card,completed
2319,1003552,9/10/2022,100047978,36,277,Jewellery,UPI,completed
2320,1003553,9/11/2022,100047979,2,2056,Accessories,UPI,completed
2321,1003554,9/12/2022,100047980,30,2218,Winter wear,UPI,completed
2322,1003555,9/13/2022,100047981,2,4419,Winter wear,Credit Card,completed
2323,1003556,9/14/2022,100047982,28,3012,Winter wear,Credit Card,completed
2324,1003557,9/15/2022,100047983,35,898,Men's Clothing,Credit Card,completed
2325,1003558,9/16/2022,100047984,33,2174,Kid's Clothing,Credit Card,completed
2326,1003559,9/17/2022,100047985,9,4595,Women's Clothing,UPI,completed
2327,1003560,9/18/2022,100047986,43,1183,Beauty,Debit Card,completed
2328,1003561,9/19/2022,100047987,40,3199,Gym wear,Credit Card,completed
2329,1003562,9/20/2022,100047988,9,4271,Women's Clothing,UPI,completed
2330,1003563,9/21/2022,100047989,9,2424,Kid's Clothing,Credit Card,completed
2331,1003564,9/22/2022,100047990,13,549,Women's Clothing,Debit Card,completed
2332,1003565,9/23/2022,100047991,19,534,Accessories,Credit Card,completed
2333,1003566,9/24/2022,100047992,1,2945,Kid's Clothing,UPI,completed
2334,1003567,9/25/2022,100047993,50,3096,Beauty,Credit Card,completed
2335,1003568,9/26/2022,100047994,31,4391,Bags,Credit Card,completed
2336,1003569,9/27/2022,100047995,45,2132,Bags,Credit Card,completed
2337,1003570,9/28/2022,100047996,9,4962,Winter wear,Credit Card,completed
2338,1003571,9/29/2022,100047997,38,1426,Accessories,UPI,completed
2339,1003572,9/30/2022,100047998,4,2349,Footwear,Credit Card,completed
2340,1003573,10/1/2022,100047999,45,1177,Women's Clothing,Debit Card,completed
2341,1003574,10/2/2022,100048000,18,1133,Gym wear,Credit Card,completed
2342,1003575,10/3/2022,100048001,46,3342,Jewellery,UPI,completed
2343,1003576,10/4/2022,100048002,24,2920,Men's Clothing,UPI,completed
2344,1003577,10/5/2022,100048003,48,4119,Accessories,UPI,completed
2345,1003578,10/6/2022,100048004,43,4529,Kid's Clothing,Credit Card,completed
2346,1003579,10/7/2022,100048005,50,3617,Winter wear,UPI,completed
2347,1003580,10/8/2022,100048006,45,1041,Gym wear,UPI,completed
2348,1003581,10/9/2022,100048007,7,1439,Bags,UPI,completed
2349,1003582,10/10/2022,100048008,3,2182,Gym wear,Credit Card,completed
2350,1003583,10/11/2022,100048009,30,4351,Accessories,UPI,completed
2351,1003584,10/12/2022,100048010,34,2032,Footwear,UPI,completed
2352,1003585,10/13/2022,100048011,41,4821,Beauty,UPI,completed
2353,1003586,10/14/2022,100048012,36,2326,Winter wear,UPI,completed
2354,1003587,10/15/2022,100048013,48,561,Women's Clothing,UPI,completed
2355,1003588,10/16/2022,100048014,11,1813,Kid's Clothing,Debit Card,completed
2356,1003589,10/17/2022,100048015,10,2086,Kid's Clothing,UPI,completed
2357,1003590,10/18/2022,100048016,24,3125,Winter wear,Debit Card,completed
2358,1003591,10/19/2022,100048017,15,3119,Bags,Credit Card,completed
2359,1003592,10/20/2022,100048018,22,668,Gym wear,Credit Card,completed
2360,1003593,10/21/2022,100048019,4,1800,Bags,Credit Card,completed
2361,1003594,10/22/2022,100048020,4,4041,Women's Clothing,UPI,completed
2362,1003595,10/23/2022,100048021,22,4911,Accessories,UPI,completed
2363,1003596,10/24/2022,100048022,40,4170,Men's Clothing,Debit Card,completed
2364,1003597,10/25/2022,100048023,49,2723,Footwear,UPI,completed
2365,1003598,10/26/2022,100048024,28,910,Jewellery,UPI,completed
2366,1003599,10/27/2022,100048025,32,4441,Women's Clothing,Debit Card,completed
2367,1003600,10/28/2022,100048026,13,4774,Kid's Clothing,Credit Card,completed
2368,1003601,10/29/2022,100048027,15,3610,Men's Clothing,Credit Card,completed
2369,1003602,10/30/2022,100048028,5,2607,Bags,Credit Card,completed
2370,1003603,10/31/2022,100048029,22,1976,Jewellery,Debit Card,completed
2371,1003604,11/1/2022,100048030,40,1706,Jewellery,Debit Card,completed
2372,1003605,11/2/2022,100048031,8,4244,Gym wear,UPI,completed
2373,1003606,11/3/2022,100048032,17,2122,Jewellery,Debit Card,completed
2374,1003607,11/4/2022,100048033,1,3893,Footwear,Credit Card,completed
2375,1003608,11/5/2022,100048034,27,2146,Beauty,Debit Card,completed
2376,1003609,11/6/2022,100048035,25,1801,Bags,Credit Card,completed
2377,1003610,11/7/2022,100048036,5,4316,Winter wear,Debit Card,completed
2378,1003611,11/8/2022,100048037,11,3625,Footwear,Credit Card,completed
2379,1003612,11/9/2022,100048038,8,1419,Footwear,Debit Card,completed
2380,1003613,11/10/2022,100048039,8,4601,Jewellery,Debit Card,completed
2381,1003614,11/11/2022,100048040,13,1352,Winter wear,Debit Card,completed
2382,1003615,11/12/2022,100048041,28,1350,Jewellery,Debit Card,completed
2383,1003616,11/13/2022,100048042,34,1168,Winter wear,UPI,completed
2384,1003617,11/14/2022,100048043,50,2113,Men's Clothing,Credit Card,completed
2385,1003618,11/15/2022,100048044,37,1983,Footwear,Debit Card,completed
2386,1003619,11/16/2022,100048045,48,3588,Bags,Debit Card,completed
2387,1003620,11/17/2022,100048046,25,2002,Jewellery,Debit Card,completed
2388,1003621,11/18/2022,100048047,44,2156,Kid's Clothing,Credit Card,completed
2389,1003622,11/19/2022,100048048,8,794,Kid's Clothing,Credit Card,completed
2390,1003623,11/20/2022,100048049,33,3284,Gym wear,UPI,completed
2391,1003624,11/21/2022,100048050,24,3533,Footwear,Credit Card,completed
2392,1003625,11/22/2022,100048051,18,2585,Jewellery,UPI,completed
2393,1003626,11/23/2022,100048052,5,3940,Winter wear,Debit Card,completed
2394,1003627,11/24/2022,100048053,26,4074,Accessories,UPI,completed
2395,1003628,11/25/2022,100048054,31,4898,Beauty,Credit Card,completed
2396,1003629,11/26/2022,100048055,32,3044,Men's Clothing,Debit Card,completed
2397,1003630,11/27/2022,100048056,16,2200,Men's Clothing,UPI,completed
2398,1003631,11/28/2022,100048057,13,652,Gym wear,UPI,completed
2399,1003632,11/29/2022,100048058,3,3213,Accessories,UPI,completed
2400,1003633,11/30/2022,100048059,36,4827,Beauty,UPI,completed
2401,1003634,12/1/2022,100048060,36,4066,Men's Clothing,UPI,completed
2402,1003635,12/2/2022,100048061,50,2526,Footwear,Debit Card,completed
2403,1003636,12/3/2022,100048062,34,4673,Gym wear,Credit Card,completed
2404,1003637,12/4/2022,100048063,12,2001,Bags,Debit Card,completed
2405,1003638,12/5/2022,100048064,30,1062,Men's Clothing,UPI,completed
2406,1003639,12/6/2022,100048065,21,3696,Beauty,UPI,completed
2407,1003640,12/7/2022,100048066,16,4715,Men's Clothing,UPI,completed
2408,1003641,12/8/2022,100048067,49,2684,Women's Clothing,Debit Card,completed
2409,1003642,12/9/2022,100048068,3,3903,Accessories,UPI,completed
2410,1003643,12/10/2022,100048069,48,4440,Bags,UPI,completed
2411,1003644,12/11/2022,100048070,38,1514,Winter wear,UPI,completed
2412,1003645,12/12/2022,100048071,4,3791,Accessories,Debit Card,completed
2413,1003646,12/13/2022,100048072,30,3799,Kid's Clothing,Debit Card,completed
2414,1003647,12/14/2022,100048073,49,3056,Footwear,Credit Card,completed
2415,1003648,12/15/2022,100048074,2,3824,Winter wear,Credit Card,completed
2416,1003649,12/16/2022,100048075,14,1219,Jewellery,Debit Card,completed
2417,1003650,12/17/2022,100048076,28,2784,Women's Clothing,Debit Card,completed
2418,1003651,12/18/2022,100048077,43,371,Beauty,UPI,completed
2419,1003652,12/19/2022,100048078,6,4900,Beauty,Debit Card,completed
2420,1003653,12/20/2022,100048079,7,4113,Jewellery,UPI,completed
2421,1003654,12/21/2022,100048080,22,1059,Winter wear,UPI,completed
2422,1003655,12/22/2022,100048081,4,4652,Men's Clothing,UPI,completed
2423,1003656,12/23/2022,100048082,22,1667,Gym wear,Credit Card,completed
2424,1003657,12/24/2022,100048083,20,1394,Gym wear,Debit Card,completed
2425,1003658,12/25/2022,100048084,24,838,Men's Clothing,UPI,completed
2426,1003659,12/26/2022,100048085,11,285,Kid's Clothing,UPI,completed
2427,1003660,12/27/2022,100048086,20,2384,Men's Clothing,Credit Card,completed
2428,1003661,12/28/2022,100048087,16,1391,Footwear,UPI,completed
2429,1003662,12/29/2022,100048088,46,1881,Footwear,UPI,completed
2430,1003663,12/30/2022,100048089,39,4759,Jewellery,UPI,completed
2431,1003664,12/31/2022,100048090,48,3074,Winter wear,Debit Card,completed
2432,1003665,1/1/2018,100048091,16,2724,Winter wear,UPI,completed
2433,1003666,1/2/2018,100048092,36,4607,Gym wear,Credit Card,completed
2434,1003667,1/3/2018,100048093,19,450,Winter wear,UPI,completed
2435,1003668,1/4/2018,100048094,12,3670,Kid's Clothing,UPI,completed
2436,1003669,1/5/2018,100048095,45,2282,Winter wear,Debit Card,completed
2437,1003670,1/6/2018,100048096,45,1987,Jewellery,Credit Card,completed
2438,1003671,1/7/2018,100048097,40,4663,Gym wear,Debit Card,completed
2439,1003672,1/8/2018,100048098,24,4051,Accessories,Credit Card,completed
2440,1003673,1/9/2018,100048099,46,1799,Accessories,Credit Card,completed
2441,1003674,1/10/2018,100048100,30,4722,Men's Clothing,Debit Card,completed
2442,1003675,1/11/2018,100048101,24,2404,Kid's Clothing,UPI,completed
2443,1003676,1/12/2018,100048102,3,4388,Men's Clothing,UPI,completed
2444,1003677,1/13/2018,100048103,28,3173,Footwear,UPI,completed
2445,1003678,1/14/2018,100048104,18,3940,Men's Clothing,UPI,completed
2446,1003679,1/15/2018,100048105,35,3115,Men's Clothing,Credit Card,completed
2447,1003680,1/16/2018,100048106,34,2815,Men's Clothing,UPI,completed
2448,1003681,1/17/2018,100048107,37,2543,Men's Clothing,Credit Card,completed
2449,1003682,1/18/2018,100048108,36,3481,Gym wear,Debit Card,completed
2450,1003683,1/19/2018,100048109,16,2590,Women's Clothing,Debit Card,completed
2451,1003684,1/20/2018,100048110,33,4435,Footwear,UPI,completed
2452,1003685,1/21/2018,100048111,42,1799,Footwear,Debit Card,completed
2453,1003686,1/22/2018,100048112,24,1825,Winter wear,Debit Card,completed
2454,1003687,1/23/2018,100048113,22,1964,Footwear,Debit Card,completed
2455,1003688,1/24/2018,100048114,34,1854,Gym wear,Credit Card,completed
2456,1003689,1/25/2018,100048115,33,3604,Accessories,Debit Card,completed
2457,1003690,1/26/2018,100048116,34,3162,Accessories,Credit Card,completed
2458,1003691,1/27/2018,100048117,22,4776,Winter wear,UPI,completed
2459,1003692,1/28/2018,100048118,27,3250,Gym wear,UPI,completed
2460,1003693,1/29/2018,100048119,2,3394,Gym wear,Debit Card,completed
2461,1003694,1/30/2018,100048120,15,2001,Jewellery,Debit Card,completed
2462,1003695,1/31/2018,100048121,49,4853,Beauty,Credit Card,completed
2463,1003696,2/1/2018,100048122,1,3834,Gym wear,Debit Card,completed
2464,1003697,2/2/2018,100048123,24,2730,Jewellery,Debit Card,completed
2465,1003698,2/3/2018,100048124,36,4150,Winter wear,Credit Card,completed
2466,1003699,2/4/2018,100048125,50,4076,Beauty,Debit Card,completed
2467,1003700,2/5/2018,100048126,9,1476,Men's Clothing,Debit Card,completed
2468,1003701,2/6/2018,100048127,2,2127,Kid's Clothing,Credit Card,completed
2469,1003702,2/7/2018,100048128,47,1017,Women's Clothing,UPI,completed
2470,1003703,2/8/2018,100048129,26,4428,Beauty,Credit Card,completed
2471,1003704,2/9/2018,100048130,34,3387,Jewellery,Debit Card,completed
2472,1003705,2/10/2018,100048131,47,3595,Winter wear,Debit Card,completed
2473,1003706,2/11/2018,100048132,24,3362,Men's Clothing,Debit Card,completed
2474,1003707,2/12/2018,100048133,12,3102,Kid's Clothing,Debit Card,completed
2475,1003708,2/13/2018,100048134,17,2440,Men's Clothing,UPI,completed
2476,1003709,2/14/2018,100048135,41,4193,Women's Clothing,Debit Card,completed
2477,1003710,2/15/2018,100048136,7,2916,Winter wear,Debit Card,completed
2478,1003711,2/16/2018,100048137,49,3776,Jewellery,Debit Card,completed
2479,1003712,2/17/2018,100048138,42,1278,Women's Clothing,UPI,completed
2480,1003713,2/18/2018,100048139,41,1466,Beauty,Credit Card,completed
2481,1003714,2/19/2018,100048140,45,2989,Kid's Clothing,UPI,completed
2482,1003715,2/20/2018,100048141,28,2546,Bags,UPI,completed
2483,1003716,2/21/2018,100048142,23,3519,Men's Clothing,Debit Card,completed
2484,1003717,2/22/2018,100048143,45,4731,Accessories,Debit Card,completed
2485,1003718,2/23/2018,100048144,45,2404,Men's Clothing,UPI,completed
2486,1003719,2/24/2018,100048145,31,2012,Winter wear,Debit Card,completed
2487,1003720,2/25/2018,100048146,22,1150,Bags,UPI,completed
2488,1003721,2/26/2018,100048147,12,525,Bags,Credit Card,completed
2489,1003722,2/27/2018,100048148,26,2349,Footwear,Debit Card,completed
2490,1003723,2/28/2018,100048149,50,322,Gym wear,Credit Card,completed
2491,1003724,3/1/2018,100048150,47,3243,Footwear,Debit Card,completed
2492,1003725,3/2/2018,100048151,17,3012,Accessories,Credit Card,completed
2493,1003726,3/3/2018,100048152,29,2785,Gym wear,Debit Card,completed
2494,1003727,3/4/2018,100048153,13,1115,Winter wear,Debit Card,completed
2495,1003728,3/5/2018,100048154,39,914,Women's Clothing,Debit Card,completed
2496,1003729,3/6/2018,100048155,21,4816,Kid's Clothing,Credit Card,completed
2497,1003730,3/7/2018,100048156,29,1975,Accessories,UPI,completed
2498,1003731,3/8/2018,100048157,17,400,Accessories,Credit Card,completed
2499,1003732,3/9/2018,100048158,45,1671,Jewellery,Debit Card,completed
2500,1003733,3/10/2018,100048159,19,3236,Winter wear,Debit Card,completed
2501,1003734,3/11/2018,100048160,7,3107,Winter wear,UPI,completed
2502,1003735,3/12/2018,100048161,5,1298,Gym wear,Debit Card,completed
2503,1003736,3/13/2018,100048162,13,3134,Jewellery,Debit Card,completed
2504,1003737,3/14/2018,100048163,24,690,Women's Clothing,UPI,completed
2505,1003738,3/15/2018,100048164,11,2825,Beauty,Credit Card,completed
2506,1003739,3/16/2018,100048165,23,1519,Gym wear,Credit Card,completed
2507,1003740,3/17/2018,100048166,29,2201,Winter wear,UPI,completed
2508,1003741,3/18/2018,100048167,44,4874,Footwear,UPI,completed
2509,1003742,3/19/2018,100048168,3,4564,Kid's Clothing,Debit Card,completed
2510,1003743,3/20/2018,100048169,6,710,Accessories,Credit Card,completed
2511,1003744,3/21/2018,100048170,29,869,Kid's Clothing,UPI,completed
2512,1003745,3/22/2018,100048171,15,1239,Footwear,Debit Card,completed
2513,1003746,3/23/2018,100048172,39,1988,Gym wear,UPI,completed
2514,1003747,3/24/2018,100048173,37,4206,Winter wear,UPI,completed
2515,1003748,3/25/2018,100048174,30,2480,Beauty,Credit Card,completed
2516,1003749,3/26/2018,100048175,3,4138,Footwear,Debit Card,completed
2517,1003750,3/27/2018,100048176,41,3139,Accessories,UPI,completed
2518,1003751,3/28/2018,100048177,47,1152,Gym wear,UPI,completed
2519,1003752,3/29/2018,100048178,50,4646,Bags,UPI,completed
2520,1003753,3/30/2018,100048179,13,1717,Winter wear,Debit Card,completed
2521,1003754,3/31/2018,100048180,4,447,Winter wear,UPI,completed
2522,1003755,4/1/2018,100048181,40,355,Jewellery,Credit Card,completed
2523,1003756,4/2/2018,100048182,42,792,Winter wear,UPI,completed
2524,1003757,4/3/2018,100048183,12,3821,Men's Clothing,UPI,completed
2525,1003758,4/4/2018,100048184,19,4706,Men's Clothing,UPI,completed
2526,1003759,4/5/2018,100048185,30,1514,Bags,Credit Card,completed
2527,1003760,4/6/2018,100048186,35,4012,Gym wear,Credit Card,completed
2528,1003761,4/7/2018,100048187,34,1705,Jewellery,Debit Card,completed
2529,1003762,4/8/2018,100048188,28,3616,Women's Clothing,Credit Card,completed
2530,1003763,4/9/2018,100048189,39,2002,Men's Clothing,UPI,completed
2531,1003764,4/10/2018,100048190,19,3417,Women's Clothing,Debit Card,completed
2532,1003765,4/11/2018,100048191,48,4015,Beauty,UPI,completed
2533,1003766,4/12/2018,100048192,13,735,Gym wear,UPI,completed
2534,1003767,4/13/2018,100048193,5,2434,Beauty,Debit Card,completed
2535,1003768,4/14/2018,100048194,34,667,Accessories,UPI,completed
2536,1003769,4/15/2018,100048195,4,4735,Jewellery,Debit Card,completed
2537,1003770,4/16/2018,100048196,18,1200,Gym wear,UPI,completed
2538,1003771,4/17/2018,100048197,36,436,Men's Clothing,Debit Card,completed
2539,1003772,4/18/2018,100048198,42,1723,Men's Clothing,UPI,completed
2540,1003773,4/19/2018,100048199,20,1646,Beauty,Credit Card,completed
2541,1003774,4/20/2018,100048200,2,2246,Beauty,Credit Card,completed
2542,1003775,4/21/2018,100048201,16,3624,Women's Clothing,Debit Card,completed
2543,1003776,4/22/2018,100048202,12,4642,Jewellery,UPI,completed
